3408,230817
3410,158934
3412,46895
3414,32557
3415,85442
3421,3761993
3424,53352
3432,135095
3433,52796
3434,8974
3436,299770
3439,97372
3447,305150
3453,85784
3460,4438216
3461,8814
3462,65428
3475,282676
3489,1062932
3494,1221470
3514,759285
3524,1823472
3525,1523803
3528,27354
3545,329888
3546,727828
3571,466490
3572,36375
3575,815123
3579,53084
3582,1165376
3584,68284
3603,567986
3605,1049385
3608,3111
3612,83738
3619,27628
3624,31378
3625,25387
3627,47581
3663,445560
3674,1076649
3683,2376
3694,157181
3695,15635
3699,2562508
3700,719222
3709,381355
3712,2678071
3713,232484
3750,449339
3751,468950
3757,82442
3759,12562
3765,36323
3767,86191
3769,928991
3779,23644
3784,107736
3789,150
3797,15617
3798,85939
3815,13500
3819,405959
3821,47445
3827,4577
3829,184856
3831,154160
3835,1179994
3836,2407423
3838,97866
3850,86877
3854,868112
3858,137523
3859,27298
3876,329435
3877,538184
3886,2460668
3887,19213
3894,463538
3896,190196
3897,1972176
3904,179562
3906,802965
3913,175275
3914,19057
3916,136270
3937,235289
3947,203958
3950,1046913
3958,816076
3971,20740
3972,222826
3973,3617
3977,37845
3983,454666
4001,97610
4007,14248
4013,25914
4017,567200
4023,710454
4028,227002
4038,896927
4039,200604
4040,62957
4046,110349
4048,16485
4066,3933
4070,2653
4082,47304
4086,68762
4097,1732367
4118,87834
4120,176248
4123,212921
4140,124422
4144,916075
4161,116168
4169,119600
4184,473837
4187,98828
4189,172226
4193,1860630
4196,59169
4204,199541
4227,1187662
4229,1503256
4232,1198496
4236,1576560
4243,17358
4257,604907
4272,27232
4277,1480402
4279,528754
4300,23145
4308,150039
4309,2608317
4321,1032666
4329,1005373
4332,663596
4353,12407
4355,720288
4356,13661
4358,47380
4367,71994
4391,487943
4397,864732
4398,588736
4400,13918
4417,33604
4421,40154
4431,2815428
4455,12300
4468,37144
4479,368967
4480,63149
4481,33238
4482,128961
4494,6433590
4496,192888
4500,116101
4508,928448
4527,2301110
4534,4143
4541,51705
4547,258028
4552,1419809
4556,390982
4558,10549
4568,922047
4582,222688
4590,229691
4592,94607
4594,786676
4596,55460
4608,179143
4618,2634990
4636,370940
4711,17049
4640,1363967
4642,15845
4657,5750
4682,62894
4685,6653160
4697,105645
4749,72351
4712,354774
4724,200192
4727,53166
4735,133505
4747,148771
4757,1116979
4766,2989354
4773,38893
4794,62321
4795,656413
9100,945439
4814,182489
4816,182244
4827,543710
4828,48351
4835,234822
4839,425556
4840,69980
4914,466635
4869,36374
4870,145617
4879,1046268
4893,20530
4897,2910
4911,400146
4913,74792
4918,12865
4925,612950
4927,107768
4937,11737
4940,3562950
4954,1076271
4960,184444
4962,1783165
4977,27562
4986,34039
4991,33660
4992,603319
4995,349354
5017,180074
5021,60826
5035,34058
5043,564485
5047,63171
5048,319529
5056,290169
5062,62258
5076,889488
5100,25966
5113,27674
5118,1265162
5126,46154
5130,222091
5147,862064
5152,172462
5156,854752
5160,103799
5181,25151
5182,100847
5188,488486
5193,418607
5198,1877346
5210,126508
5219,61108
5221,7626
5235,83100
5247,113546
5264,28643
5277,338136
5286,68218
5304,8909
5314,12913
5336,732036
5341,1039826
5343,60108
5353,6822
5355,7212
5361,172341
5364,2679
5369,98928
5377,14511
5380,1528935
5386,1431501
5405,164559
5422,153513
5430,155576
5438,1501527
5442,259891
5446,1149166
5447,33611
5453,367316
5458,59552
5464,446133
5465,1212482
5479,1122196
5480,1361858
5503,2654489
5555,1335471
5558,36552
5559,1662578
5562,123529
5570,14894
5577,418
5581,512861
5582,866061
5592,1381551
5599,166858
5616,300216
5618,15800
5619,2321
5630,135554
5636,283947
5643,26108
5646,212597
5649,1770164
5651,309787
5662,492261
5667,1028333
5675,23628
5700,332777
5702,82122
5707,5195
5716,8300
5721,114886
5723,9509
5725,87396
5728,2504968
5738,74822
5742,74542
5744,286007
5758,27342
5760,1227999
5770,922902
5775,54936
5777,15851
5798,901578
5799,326349
5802,222128
5815,408741
5821,468922
5830,853344
5834,75635
5852,130469
5853,218968
5855,4719181
5865,405115
5876,2711967
5884,1882405
5901,102500
5903,13569
5906,117059
5917,375973
5935,173146
5950,1903
5959,257760
5962,344265
5963,1054092
5965,138281
5968,1966390
5978,204954
5981,752392
5984,1895990
5999,1473047
6010,65860
6023,2835300
6033,199420
6037,1392826
6044,834889
6056,17032
6062,53931
6065,185895
6068,23998
6072,716
6073,19264
6083,143915
6085,75347
6088,222062
6096,67293
6101,153445
6114,3026674
6117,244135
6133,248034
6144,1061941
6158,693074
6159,1208477
6161,575957
6166,146456
6180,2387533
6181,106900
6193,196157
6201,600870
6209,4475
6212,39113
6222,717408
6238,20052
6247,814888
6251,30431
6258,448826
6259,682320
6260,365003
6262,25997
6264,301801
6267,3337787
6278,62232
6284,4134
6289,47640
6291,7741
6294,12448
6298,238943
6302,194384
6306,312958
6326,20858
6328,1129865
6329,18382
6330,285187
6349,8135
6363,20951
6364,181607
6366,16528
6369,11873
6373,690
6380,28923
6381,117826
6385,237688
6408,1305421
6409,76431
6412,1210530
6413,26119
6421,97923
6430,68744
6432,575368
6436,29166
6440,83113
6449,83942
6456,164360
6460,15391
6461,728969
6464,3264729
6469,190569
6471,61449
6488,103236
6489,73706
6504,15906
6509,53462
6512,28798
6524,24452
6527,591147
6528,1031954
6531,275856
6541,167054
6547,3086572
6551,97370
6560,34422
6561,160494
6563,410240
6577,348834
6580,143745
6595,38728
6600,124278
6604,570919
6605,178343
6610,1469887
6616,20826
6632,362068
6634,150377
6637,1149897
6645,359241
6647,972040
6670,472153
6678,86697
6980,201775
6697,383266
6713,122312
6714,267776
6722,1243293
6726,188061
6728,126088
6740,1626181
6744,12550
6755,68078
6756,228861
6760,686
6762,128672
6791,333407
6812,65139
6819,14084
6848,117651
6851,73918
6852,43707
6855,51997
6886,23639
6906,193044
6907,435420
6920,724986
6924,266422
6937,270746
6939,207268
6940,457990
6951,588744
6962,8912
6967,131122
6991,411071
7001,228678
7008,253458
7011,15731
7018,82850
7034,1819524
7049,32707
7055,1649476
7069,1339882
7082,845638
7084,210702
7099,314344
7198,53472
7199,279408
7122,103784
7126,64971
7129,76648
7138,725411
7147,508859
7154,107480
7163,3252361
7186,53842
7223,106141
7226,48842
7230,97929
7233,1681996
7234,306186
7274,102940
7283,119245
7285,154981
7288,62875
7290,83615
7295,726404
7315,1337282
7329,401646
7335,473833
7341,189
7355,24562
7360,1363479
7363,412273
7376,305214
7407,255486
7419,860433
7432,361706
7437,45077
7453,2797895
7473,274661
7483,65434
7486,182478
7488,1249354
7501,36477
7503,32627
7512,1117718
7518,105070
7525,24488
7530,408227
7532,83273
7546,99305
7549,26034
7556,49422
7561,1013533
7574,76226
7576,242942
7581,25618
7583,1577187
7589,186639
7594,51058
7595,30373
7602,363823
7624,152748
7634,160666
7641,1406153
7643,251271
7647,36098
7648,1418346
7650,321997
7662,44672
7666,101193
7671,179039
7675,12088
7693,885085
7699,33560
7700,28370
7709,87979
7712,395919
7717,55827
7743,312258
7748,183090
7751,16270
7764,241612
7770,427798
7778,90090
7782,70989
7806,65231
7831,21975
7834,222014
7841,966046
7847,46314
7856,1043949
7869,60459
7873,930571
7875,460356
7883,113551
7884,1173254
7887,2432392
7894,250670
7918,129008
7946,177503
7952,1521003
7961,562687
7965,195083
7979,114204
7980,47925
7985,145388
8002,141897
8019,308820
8020,100435
8024,1282
8031,6747
8037,1341935
8054,199607
8071,31731
8075,71600
8078,2867463
8080,704615
8116,139326
8119,216549
8140,165925
8151,16212
8152,673757
8154,23003
8167,18167
8179,160490
8187,911510
8205,62344
8206,61844
8224,287412
8243,276784
8252,45116
8264,33878
8273,627148
8283,2452086
8286,269482
8290,116571
8313,551815
8325,28552
8326,186646
8327,620751
8331,205564
8338,377
8342,280092
8350,217537
8357,47239
8363,460856
8367,4348
8368,135275
8376,24548
8581,50938
8418,1035848
8434,1463551
8435,54116
8438,14556
8446,868117
8450,235450
8454,21930
8482,93474
8484,60247
8509,1189041
8513,1123832
8522,951724
8524,985637
8534,66407
8560,11044
8563,15311
8570,232100
8588,66303
8608,2141481
8655,86597
8659,463635
8675,46493
8677,2494766
8683,103629
8696,5296
8710,241236
8717,78
8718,902247
8724,222160
8728,112561
8741,2740073
8791,50653
8802,222040
8805,405777
8815,1006394
8819,1395089
8823,953784
8825,122415
8844,308909
8862,86135
8863,1688877
8873,91146
8879,374581
8883,1228286
8903,25348
8912,13416
8922,875071
8925,86003
9555,362311
8942,336575
8945,937711
8965,211911
8969,1178627
8970,251814
8976,436438
8986,96177
9263,209320
8997,286338
9022,583752
9025,32462
9040,32174
9056,167098
9063,322146
9094,340769
9121,47530
9131,135500
9133,395616
9137,99266
9143,406912
9157,103504
9169,1560198
9172,12536
9183,867156
9193,60640
9198,138730
9204,20496
9212,793552
9222,635743
9241,1346070
9251,3583
9268,3409985
9269,54249
9270,3765177
9275,470500
9316,517857
9334,132334
9337,295727
9410,134524
9371,13813
9390,97055
9401,200195
9414,317510
9418,634630
9432,596023
9436,294305
9437,2026840
9438,76609
9440,840186
9443,16116
9451,616094
9474,5060
9476,131478
9484,493803
9506,244599
9510,1871869
9532,127970
9535,54796
9544,229135
9572,716676
9573,76537
9589,642
9594,335551
9611,498268
9621,406735
9622,1340017
9636,45050
9641,327888
9644,280370
9645,140823
9648,102223
9679,103013
9683,33685
9684,87023
9686,1002873
9706,608327
9727,55534
9748,50227
9752,76581
9754,2168733
9769,100845
9771,118231
9774,548657
9805,250433
9812,2792396
9815,62750
9819,773112
9823,12663
9826,154815
9843,112647
9849,37698
9854,914333
9857,410049
9883,60987
9900,21795
9903,399721
9937,78324
9938,1763197
9942,129527
9944,2684838
9965,156705
9968,14792
9974,1945942
9987,352977
10003,1275345
10006,287973
10030,281584
10032,98880
10039,9539
10067,55228
10084,9268863
10085,145000
10088,425846
10093,141297
10102,460267
10105,15493
10114,474194
10115,356219
10116,1019051
10136,314763
10138,67726
10140,409361
10141,16007
10154,2283
10155,231880
10165,17377
10168,873889
10176,388698
10199,120545
10289,722006
10202,85978
10232,48981
10238,230610
10242,5924
10245,329716
10248,668790
10253,1543742
10272,51275
10275,270079
10285,51586
10286,112062
10292,17663
10293,125133
10311,317539
10322,63376
10333,77189
10350,260271
10354,1122734
10369,160507
10389,383467
10393,41405
10415,469996
10442,171659
10452,859978
10466,114769
10468,3838360
10470,801634
10474,123635
10475,446654
10478,1577
10479,1503936
10511,70335
10514,67070
10515,10081
10522,178863
10524,22547
10537,330670
10553,1100398
10556,67207
10564,555312
10571,67625
10583,32378
10589,270016
10590,192919
10591,8766
10596,529516
10601,187395
10608,803692
10612,172567
10627,8993
10638,256474
10645,371049
10669,296214
10673,472391
10675,200180
10684,1050871
10689,27224
10700,53762
10708,34667
10715,10790
10728,21525
10756,894932
10762,2
10768,31071
10771,72544
10784,537843
10814,325901
10825,94888
10826,2767287
10830,65167
10873,33537
10877,76589
10888,2985699
10901,98500
10906,703593
10947,300774
10950,155854
10956,559984
11011,325997
11015,1615829
11023,799608
11034,103431
11042,32694
11047,247629
11052,259021
11077,198786
11078,3348
11095,991034
11098,30714
11099,14078
11109,43993
11110,219229
11137,20476
11138,226312
11148,37345
11173,3269660
11176,197314
11177,179766
11182,201676
11183,3909
11190,235190
11197,429309
11205,27461
11219,175277
11398,795474
11229,33226
11230,1309228
11238,99490
11267,24745
11274,208847
11284,6685
11303,35594
11324,169875
11325,1168557
11348,631005
11356,580486
11361,1168362
11388,8971
11397,1113898
11403,72650
11414,143948
11419,211722
11421,83238
11439,7120
11451,76563
11456,2300830
11470,167959
11471,1691300
11481,848948
11487,1926228
11490,28117
11506,1128883
11507,80534
11521,877726
11534,1083616
11543,17952
11544,23794
11558,455224
11562,341549
11563,171301
11577,87344
11590,69873
11594,311069
11602,2443109
11604,234772
11627,384
11643,1499521
11649,100315
11660,928998
11666,1015420
11687,1934
11703,97504
11709,2838586
11886,453161
11889,557089
11895,52292
11721,207887
11780,164522
11792,467439
11897,482254
11807,148772
11815,626492
11827,158093
11829,23107
11834,849169
11870,1501746
11910,50231
11912,1555547
11926,17757
11951,66396
11952,708950
11959,353780
11980,12504
11983,167786
11992,341969
12006,366680
12008,150258
12015,167705
12030,79455
12124,137275
12037,12221
12039,54579
12040,128968
12043,396
12078,11574
12092,505069
12118,57459
12138,706550
12149,91675
12195,69961
12211,1738843
12223,259421
12230,222291
12233,2197907
12252,634376
12268,1234278
12276,1472225
12322,7753
12345,52272
12349,7610
12367,105612
12388,239677
12402,1920902
12421,44813
12442,78321
12448,69934
12449,484600
12457,2691
12463,66967
12484,1181980
12492,926910
12497,1381235
12502,1773719
12503,248204
12523,79561
12526,166863
12547,132964
12559,50790
12560,16639
12565,1044600
12567,805133
12568,23817
12571,115321
12591,1651473
12641,71950
12647,157832
12651,147813
12679,222116
12683,153625
12704,53546
12706,32256
12713,65112
12731,106909
12754,233359
12767,222058
12785,174206
12791,217207
12802,1030858
12804,1000708
12818,362569
12828,755679
12832,3166898
12838,786689
12852,151757
12870,969282
12874,114047
12915,348509
12919,2095508
12930,136194
12934,102929
12950,457732
12968,391903
12979,297897
12983,1473271
13000,4309021
13098,1758240
13007,9109
13009,432143
13022,3936046
13028,308826
13030,561524
13051,320
13054,950687
13072,15899
13100,280542
13115,2690865
13116,4735780
13121,199609
13131,60316
13144,596002
13163,182281
13165,115148
13169,179565
13179,110831
13181,145489
13186,15417
13198,907554
13203,140928
13209,2458118
13219,1284202
13238,93396
13249,15904
13251,103493
13253,802137
13278,42766
13281,1157710
13282,3493098
13289,20377
13293,146502
13321,2193442
13337,1558791
13354,162427
13356,14567
13367,2191188
13369,1571315
13370,1286319
13375,212879
13379,75625
13421,398385
13442,3628204
13462,64414
13463,526454
13467,110782
13498,412
13502,83408
13518,157028
13549,257472
13578,2792349
13593,663401
13600,1774605
13604,350629
13618,262877
13627,514359
13636,67832
13658,649302
13661,270371
13673,1763645
13675,595518
13678,70057
13702,287902
13710,1038329
13714,315134
13719,112779
13724,1961417
13739,211930
13747,13707
13749,277542
13757,2286965
13780,752388
13783,33661
13787,4882572
13792,837497
13822,328477
13827,216994
13831,20633
13843,1104837
13850,125435
13855,357274
13858,282029
13860,5006166
13864,124534
13876,453925
13910,210213
13919,87996
13924,1499993
13925,1517906
13932,29112
13950,1248480
13960,15879
13969,26358
13973,14617
13986,46716
13989,7576
14006,123228
14019,475371
14057,1110683
14064,22856
14065,565474
14102,95955
14106,1308220
14107,8585
14114,258010
14120,88291
14122,154783
14139,853530
14160,152332
14162,3690834
14182,205533
14186,2569
14191,6145
14193,64933
14214,231635
14232,528049
14253,32774
14256,114529
14257,583643
14302,45152
14311,1387769
14316,2402356
14338,1393846
14343,232447
14385,4531289
14405,210173
14431,1260189
14443,180784
14444,3574054
14461,1361648
14481,239265
14508,488032
14521,48081
14530,1559444
14540,36645
14547,1060943
14555,190233
14559,824273
14569,37935
14570,1451518
14572,34818
14595,21418
14604,1085004
14609,802334
14615,2640731
14637,69566
14648,74837
14660,7103
14664,67465
14688,243683
14716,313087
14731,455653
14734,271816
14744,2289136
14753,3226938
14755,320765
14788,2853
14796,589172
14838,179733
14895,10906
14897,463694
14920,23398
14928,833195
14948,186871
14955,31460
14971,23556
14978,18360
14985,3932
15018,56454
15685,345691
15061,30415
15066,201956
15067,60033
15075,417037
15087,3330478
15088,46664
15124,906774
15127,1122194
15128,210051
15139,47090
15157,277521
15187,82179
15245,4896
15255,264903
15260,1378531
15274,69322
15277,3179239
15345,29753
15361,238981
15368,313194
15396,12684
15410,242897
15421,10663
15429,315890
15439,820167
15441,81799
15459,1073920
15467,1638253
15472,697687
15495,114862
15526,40271
15529,2182047
15537,98791
15541,105698
15576,377538
15595,230016
15606,101398
15619,55201
15647,1220321
15661,436355
15687,133400
15695,10294
15703,6158678
15709,283601
15726,19985
15743,114920
15745,227687
15752,49950
15755,3353
15766,2619906
15813,442515
15815,98519
15832,17397
15842,251656
15846,1452037
15851,205092
15861,83229
15875,41830
15901,46919
15929,294578
15946,78627
15947,452716
15948,274393
15958,1295947
15959,18171
15961,161856
15965,69717
15985,12900
15987,131592
15996,239605
16007,70905
16016,12496
16032,1600211
16034,15696
16035,46952
16039,414209
16045,612914
16047,219140
16075,37213
16076,1501736
16081,30885
16135,60599
16148,96652
16149,1047118
16160,2247697
16182,168163
16185,11920
16204,356552
16254,45120
16266,367119
16271,149521
16308,105605
16314,2074928
16318,467928
16327,300950
16340,23816
16342,1750982
16346,1142315
16351,270166
16352,492859
16390,41032
16425,268330
16432,489543
16445,271191
16455,3358507
16480,169625
16481,734992
16508,663039
16511,101508
16542,152032
16562,157922
16567,3773921
16575,1380880
16587,917461
16593,1198380
16628,68965
16632,27507
16634,140193
16635,3878
16645,914
16685,336377
16706,41113
16711,18021
16718,725221
16720,729122
16783,160427
16784,63490
16795,527906
16813,2386231
16820,437628
16829,26154
16834,1448786
16838,1319475
16883,487776
16902,248168
16925,320615
16942,1207034
16944,152413
16981,15528
16997,7663
16998,68057
17023,556462
17027,354599
17028,12793
17052,37557
17094,38400
17105,65183
17112,16084
17113,31304
17174,35619
17175,131388
17176,8673
17179,1090898
17191,152778
17205,45961
17210,271583
17211,178073
17212,1508808
17221,133094
17230,3529941
17239,1344604
17279,43990
17308,32092
17316,72020
17328,182446
17339,158139
17360,628022
17373,1848736
17375,166664
17403,85118
17408,89346
17419,2095817
17436,3727262
17443,896309
17466,222043
17469,12184
17476,895420
17489,72832
17491,1665630
17493,323963
17523,307181
17524,99834
17530,1103157
17540,748756
17554,234091
17581,69504
17597,16447
17637,338476
17675,692752
17688,982582
17697,632703
17707,666110
17732,2555
17734,33868
17766,782028
17768,235395
17772,328571
17773,99039
17781,238201
17791,114224
17801,154218
17815,12879
17944,16837
17862,1110303
17864,231625
17865,792
17873,257482
17881,1614812
17891,63306
17896,205413
17911,522284
17916,460360
17949,231647
17965,193655
17974,50304
18001,391108
18187,54987
18033,176229
18038,130850
18064,194895
18071,3173801
18077,146185
18189,1113042
18110,51736
18120,969456
18132,291352
18144,861514
18149,753805
18154,57113
18179,625127
18180,80681
18184,6602
18201,24303
18203,641518
18208,16679
18210,433773
18228,8681
18233,468920
18243,187561
18255,838264
18264,17259
18269,981347
18731,341019
18285,51110
18315,11154
18347,1325967
18381,2569428
18382,40291
18388,912659
18392,450058
18396,30125
18426,143654
18434,67829
18440,33181
18451,209846
18460,40138
18475,15612
18480,332079
18501,194663
18505,3523561
18506,1425888
18515,487143
18517,337480
18518,4729643
18528,351542
18741,70464
18565,296042
18575,139543
18576,1730100
18590,46386
18591,760747
18623,16046
18625,69152
18627,41841
18636,1233063
18638,394981
18642,57004
18688,335780
18706,15321
18715,62155
18716,270890
18769,14838
18774,2346079
18779,366462
18782,1489837
18859,558591
18803,331091
18829,75622
18831,506832
18866,159460
18880,984982
18893,2488875
18901,712517
18913,63074
18926,142871
18933,25242
18938,1956051
18942,451204
18950,80452
18973,693052
18977,679118
18998,2316
19005,4409900
19013,468935
19033,939709
19036,5114375
19046,1113404
19068,162470
19079,75996
19081,38790
19124,67052
19147,2800198
19165,11172
19172,1600808
19202,527945
19212,86854
19224,372967
19235,511757
19239,62180
19240,1503657
19246,371495
19258,64797
19302,1551638
19308,4403255
19435,22915
19329,76932
19357,9401
19369,432996
19370,129436
19392,1181246
19401,149943
19404,6535350
19410,417203
19419,2687627
19422,1761415
19450,241546
19464,47300
19476,396679
19477,16422
19493,302713
19506,1755
19526,318617
19531,323056
19533,46063
19556,26433
19564,47615
19577,2878460
19588,192877
19594,2538419
19619,100739
19624,5833044
19630,157491
19678,429390
19688,226892
19718,240662
19741,54153
19750,166933
19753,29936
19756,64132
19759,21852
19772,10821
19777,257481
19784,23688
19799,150024
19820,630380
19840,1204505
19843,222638
19856,178814
19872,97221
19875,215603
19884,4575417
19888,341731
19892,222019
19916,316561
19922,282152
19929,72890
20314,319734
19959,2116982
19990,3569
19993,319320
20003,19298
20006,161710
20007,659332
20011,157344
20045,117930
20047,1035094
20082,353483
20092,27376
20102,365661
20120,31698
20302,30370
20134,159658
20142,251281
20146,80420
20164,101683
20165,2936550
20188,3542229
20191,101026
20204,3349
20218,22398
20226,87107
20261,24580
20262,82813
20264,559233
20265,168317
20266,111390
20277,3231600
20278,201832
20288,48588
20294,520551
20300,201007
20321,13354
20365,22716
20367,1111040
20371,198558
20386,826195
20388,54770
20392,1360812
20394,37220
20421,222044
20445,1795058
20446,424425
20467,13357
20471,221519
20476,125356
20480,8254
20482,810354
20486,52762
20487,36883
20494,341792
20497,54832
20512,460088
20518,1042511
20520,8577
20522,4043651
20538,76908
20540,233821
20553,2454456
20555,335578
20588,287522
20610,1141464
20618,1795174
20621,463187
20641,523157
20667,9293
20684,367695
20714,93251
20723,259195
20745,276742
21022,182456
20770,6190
20816,16766
20819,2457077
20820,1955261
20838,4532
20840,3958313
20842,64436
20860,117074
20875,238261
20891,74691
20899,15223
20900,2457103
20906,90094
20910,3544691
20925,998906
20971,38421
20980,1492929
20993,91712
21027,3590
21048,154789
21063,382378
21074,102541
21087,44336
21115,284752
21132,2116990
21182,619283
21186,134285
21199,462151
21204,186870
21613,11308
21239,31014
21245,72276
21256,2801739
21269,8925
21275,615291
21279,182126
21310,678941
21311,1107093
21317,153272
21322,52957
21348,8834539
21352,582860
21355,12317
21370,161590
21406,747829
21412,98846
21418,686791
21420,222738
21426,1956865
21441,2167865
21447,173824
21459,260764
21463,607452
21475,59899
21480,397
21574,387358
21596,17950
21648,113527
21664,1078565
21668,76387
21693,642192
21698,2258
21699,15735
21711,421435
21728,455532
21746,2389918
21761,4059462
21788,35216
21804,138958
21807,947636
21838,405491
21865,185221
21867,257234
21875,72019
21885,2194243
21886,8298406
21896,1210344
21911,29979
21915,318178
21926,789562
21932,16024
21943,622631
21973,71324
21981,91041
21998,63052
22474,12373
22039,5583
22063,51497
22079,946132
22087,92440
22093,1122311
22107,562206
22111,400720
22148,322552
22205,828388
22312,38420
22325,246009
22227,64425
22247,425600
22264,727462
22276,71472
22287,94319
22292,155694
22294,163774
22346,8942
22368,6733
22371,159099
22396,41466
22407,234786
22417,381248
22419,24502
22423,9011
22424,562854
22425,167604
22432,61024
22436,66379
22440,26969
22459,1730200
22466,77807
22468,409
22483,26295
22491,107660
22521,926315
22540,337524
22550,4616
22621,68805
22623,1970888
22637,724637
22648,143189
22656,392665
22687,160994
22688,44188
22690,578620
22693,906892
22695,12161
22702,173144
22716,632643
22831,29173
22832,63996
22835,49412
22848,196149
22890,6864
22904,152899
22906,240333
22914,463405
22920,221325
22927,35991
22931,25821
22941,846219
22964,69776
22979,2219734
22992,195730
22996,2773846
23020,266242
23028,26926
23029,350265
23033,37138
23051,11854
23059,401230
23060,6398
23066,816395
23080,32858
23085,153642
23102,41972
23105,232463
23113,25751
23128,20664
23137,19967
23193,279290
23199,2195750
23208,85537
23212,6829
23224,40135
23247,64811
23276,468139
23303,152766
23312,318201
23316,1210506
23321,2803137
23324,158589
23326,31060
23339,69285
23341,87518
23354,292068
23360,44730
23366,208676
23370,73462
23388,305531
23402,464289
23418,86802
23427,107126
23497,915992
23498,301712
23501,316818
23513,363527
23561,158867
23562,1210496
23567,4393
23572,186910
23582,188106
23598,4895533
23630,3297220
23632,1518660
23637,488644
23652,43931
23657,274563
23692,1244091
23704,1387782
23712,456976
23731,15853
23739,358578
23740,2036082
23744,913249
23763,171570
23786,378397
23788,66480
23795,105961
23815,106617
23820,11075
23837,1380587
23839,83423
23843,49404
23845,4028
23850,87886
23852,910729
23854,105694
23857,11456
23866,1459247
23886,250856
23909,97380
23914,179031
23915,69534
23952,142179
23972,2148889
23980,1010103
23987,100261
24000,1877252
24036,64540
24044,87058
24057,59461
24068,45824
24069,63819
24082,47130
24093,29574
24097,208191
24108,1542180
24109,24750
24146,61755
24168,242549
24173,599930
24177,1083511
24197,938546
24218,1435467
24220,185861
24224,166462
24243,108025
24954,600879
24291,894044
24309,427928
24318,2127055
24333,3560685
24337,53495
24351,270783
24380,527412
24399,114786
24411,3178657
24424,108181
24433,12937
24434,177403
24443,150128
24458,1158486
24464,331306
24608,22397
24731,184933
24478,84674
24482,33173
24488,11938
24495,32526
24545,22274
24558,110949
24559,239939
24579,69958
24595,17813
24616,196147
24630,171514
24652,18781
24696,2164526
24708,26286
24717,226936
24718,323376
24762,549718
24793,4132013
24802,496637
24804,1112469
24813,222535
24817,17141
24819,2517824
24820,373473
24827,2189585
24841,50756
24848,23125
24862,588459
24913,1393152
24946,91982
24949,66089
24975,37846
24982,1825089
24998,81567
25007,307610
25020,2308944
25021,599205
